userId,movieId,rating,timestamp
350,1,4.0,864940931
353,1,5.0,831939685
357,1,5.0,1348610184
359,1,4.0,1198112023
364,1,5.0,869443366
367,1,5.0,997811550
372,1,3.0,874416443
373,1,3.0,846830172
378,1,4.5,1445347576
380,1,5.0,1493420345
381,1,3.5,1164383653
382,1,4.5,1515162628
385,1,4.0,834691642
389,1,5.0,857934174
391,1,3.0,1032388077
396,1,5.0,1111688626
399,1,4.0,1167220428
401,1,3.5,1510450550
411,1,5.0,835532155
412,1,2.0,939114353
414,1,4.0,961438127
420,1,4.0,1218207191
422,1,4.0,986173307
432,1,2.5,1316391457
434,1,4.0,1270604402
436,1,4.0,833529571
438,1,4.5,1105650469
443,1,4.0,1501722482
448,1,5.0,1019126661
451,1,5.0,854089165
453,1,5.0,1005966797
456,1,5.0,856883308
460,1,4.5,1359177505
462,1,1.5,1154037653
468,1,4.0,831400444
469,1,4.0,965336888
470,1,4.0,849224825
471,1,5.0,1496671820
474,1,4.0,978575760
476,1,4.0,835021447
477,1,4.0,1200939636
480,1,3.0,1179178004
483,1,4.0,1178293130
484,1,4.5,1342295949
488,1,4.5,1112382025
490,1,3.5,1328229305
492,1,4.0,863975949
500,1,4.0,1005527755
504,1,4.0,1063644695
509,1,4.0,1435992343
514,1,4.0,1533872400
517,1,4.0,1487954343
522,1,3.0,1253344674
524,1,4.0,851608466
525,1,4.0,1476475973
528,1,2.5,1391736605
529,1,3.0,855583216
533,1,5.0,1424753740
534,1,4.0,1459787997
541,1,3.0,835643027
544,1,3.0,850688537
550,1,4.0,1488728441
555,1,4.0,978746159
559,1,5.0,865095758
560,1,3.0,1469653413
561,1,4.0,1491094681
562,1,4.5,1368893997
567,1,3.5,1525286001
570,1,4.0,1181476989
572,1,4.0,945892484
573,1,5.0,1186722182
579,1,4.0,958881146
580,1,3.0,1167792349
584,1,5.0,834987643
587,1,5.0,953137847
590,1,4.0,1258420408
596,1,4.0,1535709666
597,1,4.0,941557863
599,1,3.0,1498524204
600,1,2.5,1237764347
601,1,4.0,1521467801
603,1,4.0,963178147
604,1,3.0,832079851
605,1,4.0,1277097561
606,1,2.5,1349082950
607,1,4.0,964744033
608,1,2.5,1117408267
609,1,3.0,847221025
610,1,5.0,1479542900
6,2,4.0,845553522
8,2,4.0,839463806
18,2,3.0,1455617462
19,2,3.0,965704331
20,2,3.0,1054038313
21,2,3.5,1419795031
27,2,4.0,962685711
51,2,4.5,1230932741
62,2,4.0,1528843890
68,2,2.5,1158532776
82,2,3.0,1084465035
91,2,3.0,1112713392
93,2,5.0,942946208
94,2,4.0,843406960
103,2,4.0,1431957270
104,2,3.0,1114809641
107,2,5.0,829322340
112,2,1.5,1513989948
117,2,3.0,844163002
122,2,4.0,1461561176
125,2,4.0,1474311709
135,2,3.0,1009692764
140,2,3.5,1085569813
144,2,3.0,1137323803
149,2,1.0,902084874
153,2,2.0,1525550601
160,2,4.0,971619578
169,2,4.0,1078284713
177,2,3.5,1435534109
186,2,4.0,1031087675
202,2,4.0,974923336
217,2,2.0,955942327
219,2,2.5,1194740185
221,2,3.5,1111177796
222,2,2.5,1391353926
226,2,3.0,1095662788
230,2,2.5,1196305107
232,2,4.0,1085351710
240,2,5.0,849122404
249,2,4.0,1353800871
259,2,2.0,1146845339
274,2,3.5,1171934785
276,2,4.0,858351189
284,2,4.0,832699451
288,2,2.0,978467973
294,2,3.0,966634189
298,2,0.5,1450452897
299,2,3.0,974620151
304,2,4.0,891173962
305,2,3.5,1460136227
307,2,2.5,1186161482
308,2,3.0,1421374418
318,2,3.5,1270753195
321,2,5.0,843212595
322,2,3.0,1217676495
323,2,4.0,1422640110
330,2,1.5,1285905277
347,2,3.0,847645925
353,2,4.0,831939875
357,2,3.0,1348611277
359,2,3.5,1198112829
373,2,3.0,846830111
380,2,5.0,1493420295
381,2,4.0,1166971855
395,2,3.0,841503884
411,2,4.0,835532398
414,2,3.0,961594981
425,2,3.0,1085477682
426,2,4.5,1451080838
432,2,4.0,1316391739
434,2,2.5,1271039378
436,2,4.0,833529751
446,2,3.0,843839379
447,2,5.0,836961067
448,2,3.0,1019125424
458,2,4.0,845653124
470,2,3.0,849224778
474,2,3.0,1046886814
475,2,4.5,1498031744
476,2,4.0,835021693
477,2,4.0,1200939962
480,2,3.0,1179178191
482,2,4.5,1105395956
483,2,4.0,1178293652
484,2,2.5,1342296219
489,2,2.5,1333101570
497,2,2.5,1429127190
501,2,3.0,844973419
512,2,3.0,841449636
517,2,3.0,1487954340
523,2,4.5,1503126180
525,2,3.5,1476480324
527,2,4.0,1033173338
534,2,4.5,1459787996
559,2,4.0,845476032
561,2,4.0,1491094318
563,2,2.5,1447185161
566,2,4.0,849005893
570,2,3.5,1181477805
573,2,4.5,1187044862
586,2,4.0,1529901723
590,2,2.5,1258420835
592,2,4.0,837350242
594,2,4.0,1109037094
599,2,2.5,1498514085
600,2,4.0,1237764627
602,2,4.0,840875851
604,2,5.0,832080293
605,2,3.5,1277176522
608,2,2.0,1117490786
1,3,4.0,964981247
6,3,5.0,845554296
19,3,3.0,965707636
32,3,3.0,856736172
42,3,4.0,996221045
43,3,5.0,848994405
44,3,3.0,869251910
51,3,4.0,1230932736
58,3,3.0,847719397
64,3,3.5,1161519668
68,3,2.0,1158533415
91,3,3.0,1112712323
100,3,3.5,1100183804
102,3,5.0,840635033
116,3,3.5,1337200325
117,3,3.0,844163663
150,3,3.0,854203124
151,3,3.0,855947242
169,3,5.0,1078284750
179,3,4.0,852114317
217,3,1.0,955944713
226,3,3.5,1095662861
240,3,4.0,849122858
269,3,4.0,850865480
270,3,3.0,853918793
288,3,4.0,975691635
289,3,2.5,1143424657
294,3,1.0,966596854
302,3,3.0,854472084
307,3,3.5,1186161652
308,3,0.5,1421374465
321,3,3.0,843212762
330,3,3.0,1285905545
337,3,4.0,860255784
368,3,3.0,971273951
410,3,4.0,990910830
414,3,4.0,961439278
448,3,3.0,1019128536
456,3,3.0,856883349
470,3,3.0,849370396
477,3,3.0,1200941177
480,3,2.5,1179178556
492,3,4.0,863976005
501,3,5.0,844973817
544,3,3.0,850688562
552,3,1.0,1111472953
555,3,5.0,978747454
588,3,3.0,839317471
590,3,3.0,1258416995
594,3,4.0,1108798921
599,3,1.5,1498505071
608,3,2.0,1117504413
6,5,5.0,845553938
31,5,3.0,850466642
43,5,5.0,848994281
45,5,3.0,959625102
58,5,4.0,847719151
66,5,4.0,1113190367
68,5,2.0,1158533624
84,5,3.0,857653289
103,5,4.0,1431957598
107,5,4.0,829322340
111,5,3.5,1517441319
117,5,3.0,844163754
120,5,4.0,860070029
121,5,3.0,847656405
147,5,4.5,1203267700
150,5,3.0,854203124
169,5,5.0,1078284788
170,5,3.0,840473290
181,5,3.0,845470124
200,5,4.0,1229876436
229,5,3.0,838143681
269,5,3.0,850865480
270,5,3.0,853918793
276,5,3.0,858350427
288,5,2.0,978622571
321,5,3.0,843212719
337,5,4.0,860255784
353,5,3.0,831939914
389,5,4.0,857934242
402,5,3.0,849598135
414,5,2.0,961437647
437,5,2.0,859721015
448,5,3.0,1019128415
451,5,3.0,854089243
456,5,3.0,856883349
458,5,3.0,845652992
470,5,3.0,849370453
474,5,1.5,1053021982
483,5,2.5,1327277284
489,5,2.0,1385823772
490,5,0.5,1324370305
492,5,3.0,863976004
501,5,3.0,844973535
509,5,1.5,1435992893
521,5,3.0,852713143
561,5,3.0,1491094488
590,5,2.0,1258421220
600,5,2.5,1237759452
604,5,3.0,832080355
6,7,4.0,845554264
14,7,3.0,835441989
19,7,2.0,965706657
31,7,4.0,850466642
32,7,4.0,856736173
33,7,1.0,939654896
42,7,3.0,996220162
43,7,5.0,848994392
45,7,3.0,951170390
51,7,4.0,1230932700
58,7,5.0,847719397
68,7,2.0,1230498124
71,7,3.0,864738008
84,7,3.0,857653289
90,7,4.0,856354037
95,7,3.0,1043340043
117,7,4.0,844163615
150,7,3.0,854203124
169,7,4.5,1078284741
177,7,1.0,1435534432
179,7,3.0,852115405
181,7,3.0,845470611
188,7,4.0,962559461
199,7,3.0,940544181
206,7,4.0,850763310
257,7,1.0,1141625546
262,7,3.0,840306238
270,7,3.0,853918793
276,7,4.0,858350645
280,7,4.5,1348532595
286,7,3.5,1119562096
304,7,4.0,881428370
314,7,4.0,834241492
337,7,3.0,860255784
350,7,3.0,864941017
411,7,3.0,835533471
414,7,3.0,961439170
451,7,3.0,854089243
470,7,3.0,849370453
474,7,3.0,978576381
489,7,4.0,1334587547
492,7,3.0,863976055
498,7,4.0,839197378
501,7,4.0,844973817
510,7,1.0,1141158812
513,7,3.0,1159980407
521,7,3.0,852713143
529,7,2.0,855583292
541,7,4.0,835644446
566,7,4.0,849006845
597,7,1.0,941558874
599,7,2.5,1498514161
600,7,3.5,1237851387
606,7,2.5,1171754710
6,11,4.0,845553489
8,11,4.0,839463806
33,11,2.0,939654896
35,11,4.0,830939577
38,11,5.0,841341447
42,11,5.0,996219314
43,11,4.0,848993928
45,11,3.0,951170225
56,11,4.0,835799366
57,11,3.0,965797264
68,11,4.5,1158531050
84,11,4.0,858771861
89,11,2.5,1520408449
94,11,3.0,843406930
100,11,4.0,1100184041
107,11,5.0,829322340
109,11,4.0,841108045
113,11,3.0,980051838
117,11,4.0,844162970
121,11,4.0,847656100
140,11,4.0,949667337
156,11,3.0,946799769
169,11,4.0,1059427956
174,11,5.0,848487132
177,11,3.0,1435890660
181,11,5.0,845469653
199,11,4.0,940543988
201,11,4.0,939227085
202,11,4.0,975013705
235,11,4.0,841422530
239,11,5.0,1221159019
263,11,4.0,941590364
290,11,4.0,974943069
304,11,5.0,891173135
314,11,5.0,834241810
322,11,4.0,1217676534
345,11,2.5,1342828883
347,11,4.0,847645925
353,11,4.0,831939792
357,11,3.5,1348612270
372,11,4.0,874415285
373,11,2.0,846830094
387,11,2.5,1117415000
404,11,4.0,838376006
410,11,3.0,990910298
411,11,4.0,835532370
414,11,5.0,1052148205
438,11,4.0,1105668426
446,11,4.0,843839379
455,11,4.0,836436201
469,11,3.0,965425831
474,11,2.5,1053021437
476,11,3.0,835021635
489,11,1.5,1334170648
500,11,1.0,1005528017
501,11,3.0,844973340
514,11,4.0,1533949297
530,11,4.0,843227087
541,11,4.0,835643146
566,11,5.0,849005826
570,11,3.5,1181477768
579,11,3.0,958879371
587,11,4.0,953138510
590,11,3.0,1258419975
594,11,5.0,1109036973
597,11,3.0,941558713
599,11,2.5,1498516445
602,11,3.0,840875825
606,11,2.5,1174349629
607,11,3.0,964744602
84,14,4.0,857653349
90,14,5.0,856354100
109,14,4.0,841109326
182,14,4.0,1063289654
206,14,4.0,850763367
270,14,5.0,853918850
302,14,4.0,854472122
337,14,3.0,860255866
372,14,4.0,874416949
385,14,3.0,834692097
437,14,3.0,859721080
470,14,4.0,849843318
474,14,3.0,1120827247
492,14,3.0,863976101
521,14,4.0,852713185
544,14,3.0,850688581
602,14,5.0,840875999
604,14,4.0,832081027
6,16,4.0,845553819
18,16,4.5,1461311583
28,16,2.5,1234570375
42,16,5.0,996218017
61,16,4.0,1145531659
64,16,5.0,1161528794
68,16,3.5,1158533018
88,16,4.5,1331421395
91,16,4.5,1112710867
100,16,4.5,1100185959
103,16,5.0,1450982615
105,16,4.5,1446749417
109,16,4.0,841108751
111,16,4.5,1518640768
112,16,4.5,1513990003
121,16,5.0,847656340
136,16,5.0,832449614
162,16,5.0,836511416
177,16,3.0,1435890664
181,16,3.0,845469893
182,16,5.0,1054783631
187,16,4.0,1161849621
191,16,4.0,829759809
195,16,4.0,974705903
201,16,4.0,939227554
226,16,4.5,1095662900
239,16,4.5,1221159148
240,16,3.0,849122640
257,16,3.5,1141625441
261,16,4.0,1404881583
266,16,5.0,944981193
274,16,4.5,1171493420
282,16,4.0,1378491787
287,16,2.0,1110229950
289,16,4.5,1143424648
298,16,4.0,1447597782
303,16,2.5,1053302761
305,16,4.5,1460136042
307,16,4.5,1186087665
310,16,1.0,1078647827
311,16,2.5,1057854247
312,16,4.0,1043177752
317,16,5.0,1430598211
330,16,3.5,1285905440
332,16,3.5,1352673555
337,16,4.0,860256120
339,16,4.5,1460794139
357,16,3.5,1348610125
362,16,4.0,1530640994
368,16,4.0,971275668
372,16,4.0,874415966
373,16,4.0,846830296
380,16,3.0,1494803499
385,16,3.0,834691914
386,16,4.0,842613849
405,16,4.0,1295916006
413,16,5.0,1484440002
414,16,3.0,961517557
427,16,4.0,1053068794
437,16,5.0,859721743
444,16,4.0,832678415
446,16,3.0,843839544
448,16,5.0,1019138531
453,16,3.0,972622830
462,16,3.5,1123893685
464,16,4.5,1287400356
474,16,4.0,1088426731
480,16,4.0,1179161099
482,16,2.0,1105396054
483,16,4.0,1178293782
501,16,3.0,844973535
510,16,1.0,1141158760
514,16,3.5,1533872553
553,16,5.0,1219558107
580,16,4.5,1167790725
585,16,5.0,1307417343
588,16,4.0,839316454
599,16,3.0,1498523389
602,16,3.0,840876085
603,16,4.0,963179585
608,16,4.5,1189471181
610,16,4.5,1479542171
6,17,4.0,845553559
31,17,3.0,850466616
33,17,4.0,939654828
38,17,3.0,841341494
40,17,5.0,832059273
54,17,3.0,830248246
68,17,3.5,1158531987
71,17,1.0,864737933
84,17,5.0,857653240
90,17,5.0,856353996
94,17,1.0,843406942
100,17,4.5,1100184147
112,17,0.5,1513989967
117,17,3.0,844163037
132,17,3.0,1157922698
144,17,4.0,1137323659
156,17,4.0,939884874
162,17,5.0,836510953
166,17,4.0,1190828781
173,17,4.0,843398078
182,17,4.0,1066428620
191,17,5.0,829759809
198,17,3.0,1034136028
206,17,5.0,850763267
214,17,3.0,853937855
227,17,3.5,1447210004
246,17,5.0,1354126066
262,17,3.0,840305810
263,17,5.0,940384427
266,17,1.0,944980787
270,17,4.0,853918728
275,17,5.0,1049079511
288,17,3.5,1054569627
301,17,4.0,1211378910
302,17,5.0,854472022
304,17,3.0,891174111
314,17,4.0,834398442
323,17,3.5,1422640288
337,17,4.0,860255716
346,17,4.0,1155066710
350,17,2.0,864940932
357,17,5.0,1348612178
389,17,4.0,857934174
404,17,4.0,838376049
412,17,5.0,939136944
414,17,4.0,961513829
437,17,4.0,859720978
445,17,3.5,1454621917
446,17,5.0,843839379
451,17,5.0,854089172
474,17,5.0,974668666
488,17,5.0,1112382176
489,17,4.5,1332773255
501,17,3.0,844973419
509,17,3.0,1435992515
517,17,0.5,1487953834
566,17,5.0,849006000
572,17,5.0,945888053
579,17,5.0,977364909
590,17,3.5,1258418302
594,17,4.0,1108972872
597,17,3.0,940362409
599,17,3.5,1498501103
600,17,3.5,1237712509
603,17,3.0,954482210
604,17,4.0,832080092
606,17,4.0,1171838026
4,21,3.0,986935199
5,21,4.0,847435238
6,21,2.0,845553382
8,21,4.0,839463564
28,21,3.0,1242290535
32,21,4.0,856737002
33,21,4.0,939715904
35,21,5.0,830939505
38,21,3.0,841341362
40,21,4.0,832059053
42,21,4.0,996219086
45,21,4.0,1091306011
54,21,3.0,839921390
57,21,3.0,965796969
58,21,4.0,847718718
66,21,4.0,1113190363
84,21,4.0,858772111
91,21,4.0,1112712052
94,21,3.0,843406846
102,21,3.0,835876107
109,21,3.0,841107538
112,21,2.0,1513989975
115,21,4.0,970756771
117,21,4.0,844162913
135,21,3.0,1009691915
140,21,4.0,949666898
156,21,5.0,946799679
181,21,2.0,845469555
182,21,2.5,1054782030
191,21,4.0,829759809
199,21,4.0,940372914
216,21,3.0,975212544
219,21,3.5,1199581468
229,21,4.0,836942097
235,21,4.0,841422461
239,21,4.0,1221158640
242,21,3.0,834073178
262,21,3.0,840305713
266,21,4.0,945669287
273,21,5.0,835860782
275,21,5.0,1049076555
284,21,3.0,832699760
288,21,4.0,975693063
294,21,3.0,966595514
301,21,4.0,1211378459
302,21,4.0,854473184
304,21,4.0,896268435
307,21,2.5,1189457112
308,21,1.0,1421374404
314,21,3.0,834398026
321,21,3.0,843212550
356,21,3.5,1229140823
368,21,3.0,975828964
372,21,3.0,874416570
373,21,1.0,846830035
379,21,2.0,847397556
380,21,2.0,1493422718
385,21,5.0,835118614
386,21,4.0,842610304
404,21,3.0,838375894
410,21,3.0,990910575
411,21,4.0,835532191
414,21,4.0,961438199
438,21,3.5,1105666251
444,21,4.0,832670075
446,21,3.0,843839290
448,21,2.0,1019124231
453,21,3.0,972621787
458,21,5.0,845653030
462,21,4.0,1121923492
470,21,3.0,849075545
474,21,4.0,1119232784
480,21,2.5,1179161927
486,21,4.0,839537017
489,21,2.5,1333101507
501,21,3.0,844973340
524,21,3.0,852404913
555,21,4.0,978746440
565,21,3.0,846533399
566,21,4.0,849005643
572,21,5.0,945890765
587,21,4.0,953138653
588,21,3.0,839316350
592,21,3.0,837350081
597,21,5.0,941559030
599,21,4.0,1498499235
602,21,4.0,840875720
603,21,5.0,963177624
608,21,3.5,1147210949
6,22,5.0,845553875
42,22,5.0,996219167
58,22,3.0,847719108
64,22,3.5,1161559916
91,22,3.5,1112712292
99,22,4.0,829828005
121,22,3.0,847656357
140,22,3.0,951163606
160,22,1.0,971437089
181,22,3.0,845469972
217,22,3.0,955943052
226,22,2.0,1095662268
274,22,3.5,1171759024
297,22,2.0,900871989
307,22,2.0,1186162078
314,22,3.0,834398622
323,22,3.0,1422640551
325,22,3.0,1039397193
353,22,5.0,831939991
368,22,3.0,971276062
373,22,3.0,846830333
386,22,3.0,842613867
411,22,3.0,835532644
414,22,3.0,961518227
428,22,2.5,1111487500
429,22,4.0,828124615
474,22,3.0,1046896006
489,22,3.5,1333022826
504,22,3.5,1063644469
514,22,3.0,1533947171
541,22,4.0,835643333
580,22,4.0,1167861702
584,22,4.0,834988132
588,22,3.0,839317568
602,22,3.0,840876417
604,22,3.0,832080546
6,25,3.0,845553695
14,25,4.0,835441394
31,25,2.0,850466616
32,25,4.0,856736119
33,25,3.0,939646902
36,25,2.5,1100803583
64,25,3.5,1161521571
68,25,3.5,1158531974
84,25,5.0,860396793
90,25,5.0,856353996
91,25,2.0,1112713314
95,25,5.0,1044744590
108,25,4.0,1042838964
109,25,5.0,841108589
112,25,2.5,1513989973
113,25,1.0,980051660
118,25,2.0,944924731
121,25,4.0,847656224
144,25,3.0,1136813341
150,25,4.0,854203072
156,25,4.0,1106854805
171,25,5.0,866904159
178,25,4.5,1164355401
181,25,1.0,845469842
182,25,4.5,1054783186
187,25,3.0,1161872627
191,25,5.0,829759809
195,25,4.0,1008558673
198,25,4.0,1034136139
199,25,5.0,940372513
201,25,5.0,939227591
206,25,5.0,850763267
214,25,2.0,853937855
235,25,5.0,841422634
262,25,3.0,840305912
265,25,1.0,965318357
269,25,5.0,850865423
270,25,4.0,853918728
275,25,3.0,1049079449
282,25,4.0,1378490653
290,25,4.0,974942930
302,25,5.0,854472022
305,25,3.0,1518197993
308,25,1.0,1421374411
330,25,4.5,1285905238
337,25,4.0,860255716
353,25,4.0,831939875
372,25,4.0,874415164
373,25,5.0,846830207
385,25,3.0,834691845
386,25,2.0,842613763
389,25,4.0,857934175
391,25,5.0,1030827466
402,25,3.0,849598104
405,25,4.0,1299377952
414,25,3.0,961517140
432,25,4.5,1315243647
437,25,4.0,859720978
446,25,3.0,843839504
451,25,5.0,854089175
462,25,3.0,1154037817
464,25,4.0,1287400227
474,25,3.5,1127143175
501,25,2.0,844973487
521,25,5.0,852713083
524,25,3.0,851608466
552,25,3.0,1112151250
566,25,2.0,849006116
570,25,4.0,1181477537
580,25,4.0,1167789966
588,25,3.0,839316993
589,25,5.0,856038816
602,25,4.0,840875998
603,25,4.0,954482181
604,25,3.0,832080316
607,25,3.0,963078417
6,26,4.0,845555362
32,26,4.0,856736347
40,26,4.0,832059937
68,26,3.0,1158534106
117,26,4.0,844163712
182,26,4.0,1063648819
262,26,3.0,840309913
314,26,4.0,834398961
470,26,3.0,849843245
474,26,3.5,1136942664
483,26,4.0,1215898801
488,26,2.5,1112382126
599,26,2.5,1498518655
33,28,5.0,939654815
100,28,4.5,1100184447
177,28,2.5,1435536420
246,28,4.5,1354126962
262,28,5.0,840310932
474,28,4.5,1165540007
509,28,3.5,1436031727
594,28,4.5,1108973143
603,28,5.0,953925191
605,28,4.0,1277094943
606,28,3.5,1173049970
23,29,4.0,1107341574
43,29,5.0,848994937
66,29,4.5,1099187646
91,29,4.0,1112711719
95,29,5.0,1043340522
132,29,2.0,1157924165
171,29,5.0,866904396
182,29,4.0,1054779789
187,29,4.0,1161849623
202,29,4.0,974923156
221,29,4.5,1119984574
246,29,5.0,1353864666
253,29,4.5,1286643322
260,29,4.0,1109409486
267,29,4.0,997136080
268,29,5.0,940182766
274,29,4.0,1238050945
287,29,4.5,1110231627
295,29,5.0,1320064417
313,29,4.0,1030474666
318,29,3.5,1413627585
323,29,3.5,1422640570
325,29,4.0,1039398353
330,29,3.0,1285903982
387,29,3.5,1094875272
391,29,5.0,1030826859
440,29,4.5,1237569069
469,29,4.0,965335401
474,29,3.5,1053021379
483,29,5.0,1181495581
521,29,3.0,852713417
555,29,4.0,978841345
576,29,3.5,1358151482
599,29,3.5,1498500987
600,29,4.5,1237713604
602,29,2.0,840876620
603,29,2.0,963177361
606,29,4.5,1179419005
3,31,0.5,1306463578
6,31,3.0,845553819
28,31,2.5,1234334920
40,31,4.0,832059371
47,31,3.0,1496205717
58,31,4.0,847719088
68,31,3.5,1158535464
84,31,3.0,860398679
104,31,4.0,1049135743
109,31,3.0,841108623
117,31,3.0,844163204
131,31,3.0,1349838570
159,31,3.5,1508641164
162,31,4.0,836511596
181,31,3.0,845469893
203,31,3.5,1390094511
240,31,4.0,849122640
282,31,4.5,1378488783
307,31,1.5,1186162274
314,31,3.0,834241586
337,31,5.0,860256120
362,31,4.0,1530642798
372,31,2.0,874416808
387,31,2.5,1094939853
411,31,4.0,835532539
414,31,3.0,961518520
426,31,5.0,1451080848
437,31,4.0,859721815
447,31,4.0,836961195
464,31,4.0,1287400817
474,31,3.0,1060105936
479,31,3.0,1039362413
483,31,2.0,1181495275
518,31,1.0,1056907629
534,31,3.5,1459788707
561,31,2.5,1491094481
599,31,2.0,1498511120
608,31,3.0,1117504582
4,32,2.0,945173447
6,32,4.0,845553426
8,32,3.0,839463624
14,32,4.0,835441168
18,32,4.0,1455209840
19,32,4.0,965703646
23,32,3.5,1107341750
24,32,3.5,1458942033
28,32,3.5,1234335329
32,32,4.0,856736119
33,32,3.0,939647370
39,32,3.0,974787510
45,32,4.5,1121724503
46,32,4.0,834788094
50,32,3.0,1523740563
54,32,3.0,830247417
57,32,4.0,965798685
58,32,5.0,847718745
61,32,4.5,1145532647
63,32,3.0,1443199999
64,32,4.0,1161520763
66,32,5.0,1093747471
72,32,4.5,1217324825
78,32,3.5,1252575140
80,32,4.0,1377308186
81,32,5.0,845299983
90,32,4.0,856353996
91,32,4.0,1112711273
94,32,5.0,843406866
95,32,4.0,1043340522
105,32,3.5,1446571805
109,32,4.0,841107643
112,32,5.0,1442535842
115,32,5.0,958574098
117,32,3.0,844162955
120,32,3.0,860069973
122,32,5.0,1461561526
132,32,3.0,1329983726
133,32,4.0,843491488
135,32,5.0,1009691695
144,32,4.0,1137323444
146,32,5.0,1312508179
149,32,4.0,902085272
150,32,5.0,854203071
160,32,5.0,971113953
166,32,4.0,1189038252
171,32,5.0,866904158
174,32,3.0,848487101
179,32,4.0,852114116
182,32,4.0,1054779785
191,32,5.0,829759809
195,32,4.0,974709650
198,32,5.0,1034135531
201,32,4.0,939833041
202,32,4.0,974925068
206,32,3.0,850763267
219,32,3.5,1194686177
220,32,4.5,1230055680
221,32,5.0,1111177792
222,32,3.0,1391353917
226,32,4.0,1095662618
227,32,4.5,1447210296
235,32,4.0,841422499
237,32,5.0,1411233598
239,32,5.0,1221159452
242,32,5.0,834073281
247,32,3.0,1467661273
249,32,5.0,1346752537
254,32,4.5,1180446451
259,32,5.0,1146845633
264,32,1.0,1136979041
265,32,4.0,965316504
266,32,4.0,945751855
269,32,4.0,850865423
270,32,4.0,853918727
271,32,4.0,1234302161
273,32,5.0,835861257
274,32,4.0,1171409321
275,32,5.0,1049078728
277,32,5.0,861812794
282,32,4.0,1378497758
284,32,5.0,832699723
288,32,5.0,975692000
292,32,2.0,1019516667
298,32,4.0,1450369288
302,32,3.0,854472021
303,32,3.5,1053303318
304,32,4.0,881427991
305,32,5.0,1460222250
307,32,3.5,1186160917
312,32,4.0,1043176620
313,32,4.0,1030475177
314,32,3.0,839857723
317,32,4.0,1430361493
318,32,4.5,1263848497
323,32,2.5,1422640375
325,32,4.0,1039396494
330,32,5.0,1285904958
332,32,2.5,1352671273
337,32,4.0,860255715
339,32,3.0,1460518918
